trip_id,driver_id,pickup_time,pickup_zone,drop_zone,distance_km,surge_multiplier,fare,pickup_hour,day_of_week,month
9253,246,2026-04-07 09:00:00,Indiranagar,Koramangala,13.95,1.0,259.0,09,2,04
9254,206,2026-04-07 09:15:00,MG Road,Jayanagar,23.54,1.0,403.0,09,2,04
9255,363,2026-04-07 09:30:00,Koramangala,Koramangala,18.91,1.0,334.0,09,2,04
9256,396,2026-04-07 09:45:00,MG Road,Koramangala,15.27,1.2,335.0,09,2,04
9257,170,2026-04-07 10:00:00,Indiranagar,MG Road,5.74,1.0,136.0,10,2,04
9258,570,2026-04-07 10:15:00,Indiranagar,Jayanagar,5.44,1.0,132.0,10,2,04
9259,293,2026-04-07 10:30:00,Indiranagar,MG Road,13.55,1.5,380.0,10,2,04
9260,168,2026-04-07 10:45:00,Whitefield,Whitefield,18.76,1.5,497.0,10,2,04
9261,594,2026-04-07 11:00:00,MG Road,Whitefield,19.27,1.2,407.0,11,2,04
9262,405,2026-04-07 11:15:00,MG Road,Jayanagar,7.2,1.0,158.0,11,2,04
9263,152,2026-04-07 11:30:00,Koramangala,Indiranagar,4.3,1.0,114.0,11,2,04
9264,470,2026-04-07 11:45:00,Indiranagar,Whitefield,10.84,1.2,255.0,11,2,04
9265,463,2026-04-07 12:00:00,Indiranagar,Koramangala,23.12,1.5,595.0,12,2,04
9266,385,2026-04-07 12:15:00,Jayanagar,Jayanagar,14.54,1.5,402.0,12,2,04
9267,505,2026-04-07 12:30:00,Jayanagar,Jayanagar,9.36,1.5,286.0,12,2,04
9268,574,2026-04-07 12:45:00,Whitefield,Whitefield,9.44,1.5,287.0,12,2,04
9269,434,2026-04-07 13:00:00,MG Road,Whitefield,5.04,1.0,126.0,13,2,04
9270,109,2026-04-07 13:15:00,Koramangala,MG Road,12.88,1.2,292.0,13,2,04
9271,351,2026-04-07 13:30:00,Koramangala,MG Road,20.2,1.5,530.0,13,2,04
9272,531,2026-04-07 13:45:00,Indiranagar,Koramangala,24.28,1.5,621.0,13,2,04
9273,432,2026-04-07 14:00:00,Koramangala,Jayanagar,13.54,1.5,380.0,14,2,04
9274,398,2026-04-07 14:15:00,Indiranagar,Indiranagar,5.85,1.0,138.0,14,2,04
9275,535,2026-04-07 14:30:00,MG Road,Indiranagar,17.71,1.2,379.0,14,2,04
9276,284,2026-04-07 14:45:00,Koramangala,Jayanagar,19.41,1.0,341.0,14,2,04
9277,279,2026-04-07 15:00:00,Indiranagar,Koramangala,3.65,1.0,105.0,15,2,04
9278,298,2026-04-07 15:15:00,MG Road,MG Road,21.55,1.0,373.0,15,2,04
9279,228,2026-04-07 15:30:00,MG Road,MG Road,21.07,2.0,732.0,15,2,04
9280,120,2026-04-07 15:45:00,Indiranagar,MG Road,12.87,1.5,365.0,15,2,04
9281,572,2026-04-07 16:00:00,Indiranagar,Indiranagar,14.89,1.2,328.0,16,2,04
9282,511,2026-04-07 16:15:00,Whitefield,Indiranagar,18.41,1.0,326.0,16,2,04
9283,522,2026-04-07 16:30:00,MG Road,Koramangala,17.57,1.0,314.0,16,2,04
9284,428,2026-04-07 16:45:00,Indiranagar,Indiranagar,2.38,1.2,103.0,16,2,04
9285,165,2026-04-07 17:00:00,MG Road,Whitefield,4.82,1.0,122.0,17,2,04
9286,282,2026-04-07 17:15:00,Koramangala,Indiranagar,5.74,1.0,136.0,17,2,04
9287,341,2026-04-07 17:30:00,Jayanagar,MG Road,19.38,1.5,511.0,17,2,04
9288,469,2026-04-07 17:45:00,Jayanagar,Koramangala,12.12,1.0,232.0,17,2,04
9289,124,2026-04-07 18:00:00,Indiranagar,Jayanagar,14.55,1.0,268.0,18,2,04
9290,484,2026-04-07 18:15:00,Indiranagar,Jayanagar,19.77,1.0,347.0,18,2,04
9291,531,2026-04-07 18:30:00,MG Road,Koramangala,9.84,1.5,296.0,18,2,04
9292,555,2026-04-07 18:45:00,Indiranagar,Whitefield,19.22,1.5,507.0,18,2,04
9293,183,2026-04-07 19:00:00,MG Road,Jayanagar,12.17,2.0,465.0,19,2,04
9294,570,2026-04-07 19:15:00,Indiranagar,MG Road,10.68,1.2,252.0,19,2,04
9295,419,2026-04-07 19:30:00,MG Road,Jayanagar,9.66,1.0,195.0,19,2,04
9296,285,2026-04-07 19:45:00,Indiranagar,Jayanagar,24.19,1.5,619.0,19,2,04
9297,539,2026-04-07 20:00:00,Whitefield,MG Road,19.76,1.0,346.0,20,2,04
9298,416,2026-04-07 20:15:00,MG Road,Indiranagar,2.46,1.0,87.0,20,2,04
9299,199,2026-04-07 20:30:00,Whitefield,Whitefield,24.02,1.0,410.0,20,2,04
9300,162,2026-04-07 20:45:00,Whitefield,MG Road,19.84,1.5,521.0,20,2,04
9301,386,2026-04-07 21:00:00,Whitefield,MG Road,5.43,1.5,197.0,21,2,04
9302,577,2026-04-07 21:15:00,Whitefield,Koramangala,3.76,1.0,106.0,21,2,04
9303,122,2026-04-07 21:30:00,Koramangala,Whitefield,9.09,1.0,186.0,21,2,04
9304,559,2026-04-07 21:45:00,Jayanagar,Indiranagar,16.36,1.5,443.0,21,2,04
9305,312,2026-04-07 22:00:00,Koramangala,MG Road,16.18,1.0,293.0,22,2,04
9306,226,2026-04-07 22:15:00,Indiranagar,Indiranagar,8.34,1.2,210.0,22,2,04
9307,513,2026-04-07 22:30:00,Indiranagar,MG Road,12.25,1.0,234.0,22,2,04
9308,599,2026-04-07 22:45:00,Jayanagar,MG Road,6.87,1.0,153.0,22,2,04
9309,525,2026-04-07 23:00:00,Jayanagar,Koramangala,3.16,1.0,97.0,23,2,04
9310,142,2026-04-07 23:15:00,Jayanagar,Jayanagar,13.89,1.0,258.0,23,2,04
9311,198,2026-04-07 23:30:00,Whitefield,Whitefield,9.98,1.2,240.0,23,2,04
9312,549,2026-04-07 23:45:00,Koramangala,Koramangala,14.49,1.5,401.0,23,2,04
9313,131,2026-04-08 00:00:00,Indiranagar,Indiranagar,23.77,1.0,407.0,00,3,04
9314,258,2026-04-08 00:15:00,Koramangala,MG Road,5.3,1.5,194.0,00,3,04
9315,212,2026-04-08 00:30:00,Koramangala,MG Road,2.05,1.2,97.0,00,3,04
9316,502,2026-04-08 00:45:00,Koramangala,Whitefield,3.77,1.0,107.0,00,3,04
9317,347,2026-04-08 01:00:00,Jayanagar,Koramangala,12.64,1.0,240.0,01,3,04
9318,222,2026-04-08 01:15:00,Jayanagar,Koramangala,18.26,1.2,389.0,01,3,04
9319,373,2026-04-08 01:30:00,Indiranagar,Indiranagar,15.36,1.0,280.0,01,3,04
9320,394,2026-04-08 01:45:00,Indiranagar,Koramangala,13.38,1.0,251.0,01,3,04
9321,498,2026-04-08 02:00:00,Indiranagar,Koramangala,10.14,2.0,404.0,02,3,04
9322,571,2026-04-08 02:15:00,Koramangala,Jayanagar,9.13,1.2,224.0,02,3,04
9323,573,2026-04-08 02:30:00,Jayanagar,Whitefield,10.65,1.0,210.0,02,3,04
9324,307,2026-04-08 02:45:00,Whitefield,Koramangala,16.07,1.0,291.0,02,3,04
9325,210,2026-04-08 03:00:00,Koramangala,Indiranagar,5.86,1.0,138.0,03,3,04
9326,540,2026-04-08 03:15:00,MG Road,MG Road,19.74,1.0,346.0,03,3,04
9327,378,2026-04-08 03:30:00,Koramangala,Koramangala,15.23,1.0,278.0,03,3,04
9328,551,2026-04-08 03:45:00,Jayanagar,Koramangala,8.19,1.0,173.0,03,3,04
9329,156,2026-04-08 04:00:00,MG Road,MG Road,13.53,1.0,253.0,04,3,04
9330,475,2026-04-08 04:15:00,Koramangala,Jayanagar,24.14,1.2,495.0,04,3,04
9331,503,2026-04-08 04:30:00,Jayanagar,Whitefield,2.47,1.0,87.0,04,3,04
9332,157,2026-04-08 04:45:00,Jayanagar,Jayanagar,6.59,1.0,149.0,04,3,04
9333,528,2026-04-08 05:00:00,Whitefield,Indiranagar,12.31,1.0,235.0,05,3,04
9334,582,2026-04-08 05:15:00,Koramangala,Koramangala,16.68,1.0,300.0,05,3,04
9335,391,2026-04-08 05:30:00,Jayanagar,Jayanagar,6.88,1.0,153.0,05,3,04
9336,214,2026-04-08 05:45:00,Indiranagar,Whitefield,23.42,1.0,401.0,05,3,04
9337,481,2026-04-08 06:00:00,Jayanagar,Indiranagar,16.78,1.0,302.0,06,3,04
9338,485,2026-04-08 06:15:00,Whitefield,Jayanagar,22.18,1.0,383.0,06,3,04
9339,408,2026-04-08 06:30:00,Jayanagar,Koramangala,9.57,1.5,290.0,06,3,04
9340,441,2026-04-08 06:45:00,Koramangala,Whitefield,21.07,1.0,366.0,06,3,04
9341,577,2026-04-08 07:00:00,Koramangala,Koramangala,10.7,1.0,210.0,07,3,04
9342,298,2026-04-08 07:15:00,MG Road,Koramangala,7.81,1.0,167.0,07,3,04
9343,521,2026-04-08 07:30:00,Koramangala,Indiranagar,22.97,2.0,789.0,07,3,04
9344,421,2026-04-08 07:45:00,MG Road,Whitefield,4.12,2.0,224.0,07,3,04
9345,279,2026-04-08 08:00:00,Indiranagar,MG Road,23.69,1.0,405.0,08,3,04
9346,485,2026-04-08 08:15:00,Whitefield,Koramangala,12.55,1.0,238.0,08,3,04
9347,319,2026-04-08 08:30:00,Indiranagar,Whitefield,24.83,1.0,422.0,08,3,04
9348,377,2026-04-08 08:45:00,MG Road,Koramangala,14.41,1.0,266.0,08,3,04
9349,537,2026-04-08 09:00:00,Jayanagar,Jayanagar,19.42,1.0,341.0,09,3,04
9350,116,2026-04-08 09:15:00,Jayanagar,Jayanagar,2.16,1.0,82.0,09,3,04
9351,592,2026-04-08 09:30:00,Indiranagar,Whitefield,13.42,1.0,251.0,09,3,04
9352,479,2026-04-08 09:45:00,Jayanagar,Indiranagar,18.96,1.0,334.0,09,3,04
9353,161,2026-04-08 10:00:00,MG Road,MG Road,20.01,1.0,350.0,10,3,04
9354,154,2026-04-08 10:15:00,Whitefield,Jayanagar,5.64,1.5,202.0,10,3,04
9355,268,2026-04-08 10:30:00,Koramangala,Indiranagar,11.64,1.0,225.0,10,3,04
9356,126,2026-04-08 10:45:00,MG Road,MG Road,11.64,1.2,270.0,10,3,04
9357,436,2026-04-08 11:00:00,MG Road,Jayanagar,4.38,1.0,116.0,11,3,04
9358,576,2026-04-08 11:15:00,Koramangala,MG Road,12.19,1.0,233.0,11,3,04
9359,165,2026-04-08 11:30:00,Koramangala,Koramangala,20.56,1.5,538.0,11,3,04
9360,200,2026-04-08 11:45:00,Whitefield,Whitefield,8.9,1.0,184.0,11,3,04
9361,174,2026-04-08 12:00:00,Whitefield,Jayanagar,11.95,1.0,229.0,12,3,04
9362,292,2026-04-08 12:15:00,Whitefield,Jayanagar,24.1,1.0,412.0,12,3,04
9363,271,2026-04-08 12:30:00,Jayanagar,Koramangala,2.73,1.0,91.0,12,3,04
9364,373,2026-04-08 12:45:00,MG Road,Jayanagar,15.61,1.0,284.0,12,3,04
9365,477,2026-04-08 13:00:00,Koramangala,Jayanagar,19.1,1.0,336.0,13,3,04
9366,287,2026-04-08 13:15:00,MG Road,Jayanagar,19.5,1.0,342.0,13,3,04
9367,123,2026-04-08 13:30:00,MG Road,Jayanagar,18.47,1.0,327.0,13,3,04
9368,491,2026-04-08 13:45:00,Whitefield,Jayanagar,18.71,1.0,331.0,13,3,04
9369,528,2026-04-08 14:00:00,Whitefield,Indiranagar,3.36,1.0,100.0,14,3,04
9370,281,2026-04-08 14:15:00,MG Road,Jayanagar,14.29,1.2,317.0,14,3,04
9371,427,2026-04-08 14:30:00,Whitefield,Koramangala,20.01,1.0,350.0,14,3,04
9372,208,2026-04-08 14:45:00,Jayanagar,Jayanagar,4.16,1.2,135.0,14,3,04
9373,435,2026-04-08 15:00:00,Koramangala,MG Road,2.28,1.5,126.0,15,3,04
9374,262,2026-04-08 15:15:00,MG Road,MG Road,20.73,1.0,361.0,15,3,04
9375,402,2026-04-08 15:30:00,Koramangala,Koramangala,18.38,1.0,326.0,15,3,04
9376,593,2026-04-08 15:45:00,Jayanagar,Indiranagar,11.48,1.0,222.0,15,3,04
9377,552,2026-04-08 16:00:00,Whitefield,Koramangala,23.63,1.0,404.0,16,3,04
9378,306,2026-04-08 16:15:00,Indiranagar,Indiranagar,19.63,1.2,413.0,16,3,04
9379,178,2026-04-08 16:30:00,Jayanagar,Whitefield,24.26,1.0,414.0,16,3,04
9380,116,2026-04-08 16:45:00,Indiranagar,MG Road,23.37,1.0,401.0,16,3,04
9381,427,2026-04-08 17:00:00,Koramangala,MG Road,13.07,1.0,246.0,17,3,04
9382,196,2026-04-08 17:15:00,MG Road,MG Road,19.36,1.2,408.0,17,3,04
9383,247,2026-04-08 17:30:00,Whitefield,Indiranagar,17.39,1.0,311.0,17,3,04
9384,102,2026-04-08 17:45:00,Jayanagar,Koramangala,20.66,1.5,540.0,17,3,04
9385,110,2026-04-08 18:00:00,Whitefield,Indiranagar,20.12,1.2,422.0,18,3,04
9386,534,2026-04-08 18:15:00,Indiranagar,MG Road,5.52,1.0,133.0,18,3,04
9387,225,2026-04-08 18:30:00,Indiranagar,MG Road,7.38,1.0,161.0,18,3,04
9388,181,2026-04-08 18:45:00,MG Road,MG Road,8.11,1.0,172.0,18,3,04
9389,585,2026-04-08 19:00:00,Indiranagar,MG Road,20.83,1.0,362.0,19,3,04
9390,240,2026-04-08 19:15:00,MG Road,Whitefield,20.65,1.5,540.0,19,3,04
9391,426,2026-04-08 19:30:00,Jayanagar,MG Road,13.39,1.0,251.0,19,3,04
9392,250,2026-04-08 19:45:00,MG Road,Indiranagar,15.36,1.0,280.0,19,3,04
9393,388,2026-04-08 20:00:00,Indiranagar,MG Road,21.02,1.0,365.0,20,3,04
9394,461,2026-04-08 20:15:00,Koramangala,Jayanagar,9.19,1.0,188.0,20,3,04
9395,440,2026-04-08 20:30:00,MG Road,Whitefield,3.15,1.0,97.0,20,3,04
9396,229,2026-04-08 20:45:00,Whitefield,MG Road,13.1,1.0,246.0,20,3,04
9397,538,2026-04-08 21:00:00,Koramangala,Jayanagar,23.02,1.0,395.0,21,3,04
9398,339,2026-04-08 21:15:00,MG Road,Indiranagar,20.18,1.0,353.0,21,3,04
9399,158,2026-04-08 21:30:00,Whitefield,Whitefield,10.43,1.0,206.0,21,3,04
9400,298,2026-04-08 21:45:00,Koramangala,MG Road,3.49,1.0,102.0,21,3,04
9401,311,2026-04-08 22:00:00,MG Road,Indiranagar,16.65,1.0,300.0,22,3,04
9402,502,2026-04-08 22:15:00,Jayanagar,Jayanagar,21.19,1.0,368.0,22,3,04
9403,490,2026-04-08 22:30:00,Whitefield,Whitefield,17.29,1.0,309.0,22,3,04
9404,145,2026-04-08 22:45:00,Jayanagar,MG Road,11.78,1.0,227.0,22,3,04
9405,197,2026-04-08 23:00:00,Indiranagar,Indiranagar,4.84,1.0,123.0,23,3,04
9406,379,2026-04-08 23:15:00,MG Road,Whitefield,22.95,1.0,394.0,23,3,04
9407,123,2026-04-08 23:30:00,MG Road,Jayanagar,8.35,1.0,175.0,23,3,04
9408,510,2026-04-08 23:45:00,Whitefield,MG Road,7.16,1.0,157.0,23,3,04
9409,561,2026-04-09 00:00:00,MG Road,Whitefield,20.77,1.0,362.0,00,4,04
9410,491,2026-04-09 00:15:00,Indiranagar,Jayanagar,24.57,1.0,419.0,00,4,04
9411,435,2026-04-09 00:30:00,MG Road,Jayanagar,17.18,1.0,308.0,00,4,04
9412,144,2026-04-09 00:45:00,Koramangala,Indiranagar,16.37,1.0,296.0,00,4,04
9413,127,2026-04-09 01:00:00,Jayanagar,Jayanagar,9.35,1.2,228.0,01,4,04
9414,382,2026-04-09 01:15:00,Indiranagar,Jayanagar,2.47,1.0,87.0,01,4,04
9415,197,2026-04-09 01:30:00,Indiranagar,Koramangala,6.41,1.0,146.0,01,4,04
9416,563,2026-04-09 01:45:00,Jayanagar,Jayanagar,15.44,1.0,282.0,01,4,04
9417,136,2026-04-09 02:00:00,Jayanagar,MG Road,5.48,1.0,132.0,02,4,04
9418,209,2026-04-09 02:15:00,Indiranagar,Whitefield,22.33,1.0,385.0,02,4,04
9419,155,2026-04-09 02:30:00,Jayanagar,MG Road,6.33,1.0,145.0,02,4,04
9420,292,2026-04-09 02:45:00,Whitefield,MG Road,14.01,1.0,260.0,02,4,04
9421,319,2026-04-09 03:00:00,Jayanagar,Indiranagar,13.78,1.5,385.0,03,4,04
9422,285,2026-04-09 03:15:00,Koramangala,Koramangala,15.89,1.0,288.0,03,4,04
9423,169,2026-04-09 03:30:00,Koramangala,Koramangala,9.53,1.5,289.0,03,4,04
9424,417,2026-04-09 03:45:00,Whitefield,MG Road,22.09,1.5,572.0,03,4,04
9425,230,2026-04-09 04:00:00,Jayanagar,Whitefield,12.22,1.5,350.0,04,4,04
9426,155,2026-04-09 04:15:00,Koramangala,Koramangala,18.1,1.5,482.0,04,4,04
9427,478,2026-04-09 04:30:00,MG Road,Koramangala,16.63,1.0,299.0,04,4,04
9428,197,2026-04-09 04:45:00,Jayanagar,MG Road,4.69,1.0,120.0,04,4,04
9429,436,2026-04-09 05:00:00,Whitefield,Koramangala,16.32,1.0,295.0,05,4,04
9430,187,2026-04-09 05:15:00,Jayanagar,Indiranagar,14.67,1.0,270.0,05,4,04
9431,394,2026-04-09 05:30:00,Indiranagar,MG Road,22.67,1.0,390.0,05,4,04
9432,219,2026-04-09 05:45:00,Indiranagar,Koramangala,22.26,1.5,576.0,05,4,04
9433,308,2026-04-09 06:00:00,Koramangala,Koramangala,5.47,1.0,132.0,06,4,04
9434,434,2026-04-09 06:15:00,Indiranagar,Koramangala,3.88,1.0,108.0,06,4,04
9435,513,2026-04-09 06:30:00,Whitefield,MG Road,8.78,1.2,218.0,06,4,04
9436,254,2026-04-09 06:45:00,Koramangala,Whitefield,24.69,1.0,420.0,06,4,04
9437,135,2026-04-09 07:00:00,Whitefield,Jayanagar,2.5,1.0,88.0,07,4,04
9438,179,2026-04-09 07:15:00,Whitefield,Koramangala,17.48,1.0,312.0,07,4,04
9439,167,2026-04-09 07:30:00,Indiranagar,Jayanagar,16.0,1.5,435.0,07,4,04
9440,443,2026-04-09 07:45:00,Indiranagar,Jayanagar,16.87,1.0,303.0,07,4,04
9441,513,2026-04-09 08:00:00,Whitefield,Koramangala,7.02,1.2,186.0,08,4,04
9442,134,2026-04-09 08:15:00,Indiranagar,Koramangala,7.21,1.0,158.0,08,4,04
9443,197,2026-04-09 08:30:00,Indiranagar,Jayanagar,11.9,1.5,343.0,08,4,04
9444,269,2026-04-09 08:45:00,Indiranagar,Whitefield,4.2,1.0,113.0,08,4,04
9445,269,2026-04-09 09:00:00,Jayanagar,Jayanagar,3.72,1.2,127.0,09,4,04
9446,251,2026-04-09 09:15:00,Whitefield,Whitefield,4.03,2.0,221.0,09,4,04
9447,171,2026-04-09 09:30:00,MG Road,Indiranagar,15.18,1.0,278.0,09,4,04
9448,103,2026-04-09 09:45:00,Whitefield,Whitefield,11.15,1.0,217.0,09,4,04
9449,414,2026-04-09 10:00:00,Koramangala,MG Road,8.75,1.0,181.0,10,4,04
9450,132,2026-04-09 10:15:00,Indiranagar,Koramangala,9.26,1.0,189.0,10,4,04
9451,387,2026-04-09 10:30:00,Indiranagar,Indiranagar,6.77,1.5,227.0,10,4,04
9452,182,2026-04-09 10:45:00,MG Road,Jayanagar,11.46,1.0,222.0,10,4,04
9453,143,2026-04-09 11:00:00,Koramangala,Whitefield,6.67,1.5,225.0,11,4,04
9454,491,2026-04-09 11:15:00,Jayanagar,Indiranagar,18.06,1.2,385.0,11,4,04
9455,205,2026-04-09 11:30:00,Whitefield,MG Road,4.85,1.0,123.0,11,4,04
9456,101,2026-04-09 11:45:00,Jayanagar,Whitefield,23.81,1.0,407.0,11,4,04
9457,161,2026-04-09 12:00:00,Koramangala,Jayanagar,4.07,1.0,111.0,12,4,04
9458,370,2026-04-09 12:15:00,MG Road,Jayanagar,23.7,1.0,406.0,12,4,04
9459,280,2026-04-09 12:30:00,Koramangala,Whitefield,21.17,1.0,368.0,12,4,04
9460,324,2026-04-09 12:45:00,MG Road,MG Road,17.66,1.0,315.0,12,4,04
9461,106,2026-04-09 13:00:00,Jayanagar,Koramangala,22.98,1.5,592.0,13,4,04
9462,203,2026-04-09 13:15:00,Jayanagar,Koramangala,5.2,1.0,128.0,13,4,04
9463,110,2026-04-09 13:30:00,Koramangala,Jayanagar,6.06,1.0,141.0,13,4,04
9464,171,2026-04-09 13:45:00,Koramangala,MG Road,7.8,1.0,167.0,13,4,04
9465,190,2026-04-09 14:00:00,Indiranagar,Jayanagar,7.63,1.2,197.0,14,4,04
9466,326,2026-04-09 14:15:00,MG Road,Koramangala,9.15,1.0,187.0,14,4,04
9467,258,2026-04-09 14:30:00,Indiranagar,Jayanagar,15.24,1.0,279.0,14,4,04
9468,328,2026-04-09 14:45:00,Whitefield,Whitefield,2.65,1.5,135.0,14,4,04
9469,505,2026-04-09 15:00:00,Whitefield,Whitefield,10.79,1.5,318.0,15,4,04
9470,226,2026-04-09 15:15:00,Koramangala,MG Road,7.67,1.2,198.0,15,4,04
9471,544,2026-04-09 15:30:00,Jayanagar,Koramangala,15.95,1.5,434.0,15,4,04
9472,309,2026-04-09 15:45:00,Whitefield,MG Road,24.66,1.0,420.0,15,4,04
9473,197,2026-04-09 16:00:00,Whitefield,MG Road,13.91,1.5,388.0,16,4,04
9474,174,2026-04-09 16:15:00,Indiranagar,Koramangala,11.79,1.0,227.0,16,4,04
9475,215,2026-04-09 16:30:00,Indiranagar,Indiranagar,10.47,1.0,207.0,16,4,04
9476,291,2026-04-09 16:45:00,Whitefield,Indiranagar,20.05,2.0,702.0,16,4,04
9477,595,2026-04-09 17:00:00,Koramangala,Jayanagar,3.66,1.0,105.0,17,4,04
9478,270,2026-04-09 17:15:00,Indiranagar,Indiranagar,24.07,1.0,411.0,17,4,04
9479,407,2026-04-09 17:30:00,Whitefield,Whitefield,11.61,1.0,224.0,17,4,04
9480,548,2026-04-09 17:45:00,Jayanagar,MG Road,9.22,1.0,188.0,17,4,04
9481,304,2026-04-09 18:00:00,Indiranagar,Jayanagar,24.4,1.0,416.0,18,4,04
9482,156,2026-04-09 18:15:00,Whitefield,MG Road,23.53,1.2,484.0,18,4,04
9483,308,2026-04-09 18:30:00,MG Road,Koramangala,16.76,2.0,603.0,18,4,04
9484,141,2026-04-09 18:45:00,Indiranagar,Indiranagar,2.43,1.0,86.0,18,4,04
9485,132,2026-04-09 19:00:00,MG Road,Koramangala,19.22,1.2,406.0,19,4,04
9486,115,2026-04-09 19:15:00,Indiranagar,Jayanagar,9.72,1.0,196.0,19,4,04
9487,162,2026-04-09 19:30:00,Indiranagar,Whitefield,10.93,1.0,214.0,19,4,04
9488,255,2026-04-09 19:45:00,MG Road,Indiranagar,5.65,1.2,162.0,19,4,04
9489,384,2026-04-09 20:00:00,Koramangala,Koramangala,14.04,1.5,391.0,20,4,04
9490,309,2026-04-09 20:15:00,Whitefield,Indiranagar,19.12,1.0,337.0,20,4,04
9491,420,2026-04-09 20:30:00,Koramangala,MG Road,8.28,1.0,174.0,20,4,04
9492,594,2026-04-09 20:45:00,Koramangala,Whitefield,23.59,1.0,404.0,20,4,04
9493,287,2026-04-09 21:00:00,Whitefield,Indiranagar,6.48,1.5,221.0,21,4,04
9494,598,2026-04-09 21:15:00,Jayanagar,Whitefield,3.52,1.0,103.0,21,4,04
9495,542,2026-04-09 21:30:00,Koramangala,MG Road,16.82,1.0,302.0,21,4,04
9496,230,2026-04-09 21:45:00,Koramangala,MG Road,21.53,1.5,559.0,21,4,04
9497,227,2026-04-09 22:00:00,Koramangala,Koramangala,23.92,1.0,409.0,22,4,04
9498,392,2026-04-09 22:15:00,Jayanagar,Jayanagar,19.64,1.5,517.0,22,4,04
9499,214,2026-04-09 22:30:00,Indiranagar,Koramangala,6.59,1.5,223.0,22,4,04
9500,299,2026-04-09 22:45:00,MG Road,Whitefield,24.49,1.0,417.0,22,4,04
9501,113,2026-04-09 23:00:00,MG Road,Koramangala,23.15,1.0,397.0,23,4,04
9502,371,2026-04-09 23:15:00,Jayanagar,Indiranagar,5.75,1.0,136.0,23,4,04
9503,189,2026-04-09 23:30:00,Koramangala,Koramangala,14.85,2.0,546.0,23,4,04
9504,315,2026-04-09 23:45:00,MG Road,Jayanagar,14.78,1.0,272.0,23,4,04
9505,544,2026-04-10 00:00:00,Jayanagar,Jayanagar,12.18,1.2,279.0,00,5,04
9506,378,2026-04-10 00:15:00,Whitefield,Whitefield,24.64,1.0,420.0,00,5,04
9507,547,2026-04-10 00:30:00,MG Road,MG Road,3.37,1.0,101.0,00,5,04
9508,574,2026-04-10 00:45:00,Whitefield,Jayanagar,16.43,1.0,296.0,00,5,04
9509,581,2026-04-10 01:00:00,Koramangala,Whitefield,6.72,1.0,151.0,01,5,04
9510,303,2026-04-10 01:15:00,MG Road,Jayanagar,14.13,1.0,262.0,01,5,04
9511,174,2026-04-10 01:30:00,Jayanagar,Jayanagar,19.93,1.0,349.0,01,5,04
9512,125,2026-04-10 01:45:00,Indiranagar,MG Road,7.67,1.0,165.0,01,5,04
9513,201,2026-04-10 02:00:00,MG Road,Indiranagar,11.05,1.0,216.0,02,5,04
9514,276,2026-04-10 02:15:00,MG Road,Whitefield,23.87,1.0,408.0,02,5,04
9515,527,2026-04-10 02:30:00,MG Road,Jayanagar,19.51,1.0,343.0,02,5,04
9516,217,2026-04-10 02:45:00,MG Road,Jayanagar,15.17,1.0,278.0,02,5,04
9517,266,2026-04-10 03:00:00,Jayanagar,Koramangala,7.11,1.0,157.0,03,5,04
9518,141,2026-04-10 03:15:00,Jayanagar,Indiranagar,11.78,1.2,272.0,03,5,04
9519,529,2026-04-10 03:30:00,Indiranagar,MG Road,19.8,1.0,347.0,03,5,04
9520,444,2026-04-10 03:45:00,Jayanagar,Whitefield,20.87,2.0,726.0,03,5,04
9521,524,2026-04-10 04:00:00,Jayanagar,Jayanagar,7.63,1.0,164.0,04,5,04
9522,466,2026-04-10 04:15:00,Koramangala,Whitefield,17.23,1.5,463.0,04,5,04
9523,220,2026-04-10 04:30:00,Koramangala,MG Road,4.19,1.0,113.0,04,5,04
9524,197,2026-04-10 04:45:00,Whitefield,Indiranagar,2.53,1.0,88.0,04,5,04
9525,245,2026-04-10 05:00:00,Indiranagar,Koramangala,14.62,1.0,269.0,05,5,04
9526,316,2026-04-10 05:15:00,Koramangala,Indiranagar,7.16,1.0,157.0,05,5,04
9527,329,2026-04-10 05:30:00,Indiranagar,Koramangala,3.81,1.0,107.0,05,5,04
9528,413,2026-04-10 05:45:00,Indiranagar,Whitefield,18.79,1.2,398.0,05,5,04
9529,230,2026-04-10 06:00:00,MG Road,Indiranagar,13.45,1.0,252.0,06,5,04
9530,452,2026-04-10 06:15:00,Indiranagar,Indiranagar,20.31,1.0,355.0,06,5,04
9531,477,2026-04-10 06:30:00,MG Road,Indiranagar,17.27,1.2,371.0,06,5,04
9532,418,2026-04-10 06:45:00,Whitefield,MG Road,18.79,1.0,332.0,06,5,04
9533,572,2026-04-10 07:00:00,Whitefield,Whitefield,9.07,1.0,186.0,07,5,04
9534,237,2026-04-10 07:15:00,Whitefield,Koramangala,8.06,1.0,171.0,07,5,04
9535,424,2026-04-10 07:30:00,MG Road,Indiranagar,15.82,1.0,287.0,07,5,04
9536,437,2026-04-10 07:45:00,MG Road,Whitefield,6.6,1.0,149.0,07,5,04
9537,373,2026-04-10 08:00:00,Whitefield,MG Road,20.75,1.0,361.0,08,5,04
9538,217,2026-04-10 08:15:00,MG Road,MG Road,14.03,1.0,260.0,08,5,04
9539,406,2026-04-10 08:30:00,Jayanagar,Whitefield,7.22,1.0,158.0,08,5,04
9540,468,2026-04-10 08:45:00,Jayanagar,Koramangala,16.38,1.0,296.0,08,5,04
